criterion,constraints,parameters,algorithm,value
rotated_hyper_ellipsoid,"[{'locs': ['x_1', 'x_2'], 'type': 'pairwise_equality'}]",x_3,nlopt_newuoa_bound,3.1759602059366885e-08
rosenbrock_v2,"[{'locs': ['x_1', 'x_2'], 'type': 'pairwise_equality'}]",x_1,nlopt_newuoa_bound,1.000000757242797
rosenbrock_v2,"[{'locs': ['x_1', 'x_2'], 'type': 'pairwise_equality'}]",x_2,nlopt_newuoa_bound,1.000000757242797
rosenbrock_v2,"[{'locs': ['x_1', 'x_2'], 'type': 'pairwise_equality'}]",x_3,nlopt_newuoa_bound,1.000002031233709
sum_of_squares_v1,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'covariance'}]",x_1,nlopt_newuoa_bound,3.9356563221396866e-08
sum_of_squares_v1,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'covariance'}]",x_2,nlopt_newuoa_bound,-2.657485464966528e-08
sum_of_squares_v1,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'covariance'}]",x_3,nlopt_newuoa_bound,0.0
trid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'covariance'}]",x_1,nlopt_newuoa_bound,1.5
trid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'covariance'}]",x_2,nlopt_newuoa_bound,1.0
trid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'covariance'}]",x_3,nlopt_newuoa_bound,1.5
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'covariance'}]",x_1,nlopt_newuoa_bound,1.681256800918082e-17
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'covariance'}]",x_2,nlopt_newuoa_bound,-1.2966545914080787e-08
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'covariance'}]",x_3,nlopt_newuoa_bound,4.4623049672094744e-08
rosenbrock_v2,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'covariance'}]",x_1,nlopt_newuoa_bound,1.0
rosenbrock_v2,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'covariance'}]",x_2,nlopt_newuoa_bound,1.0
rosenbrock_v2,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'covariance'}]",x_3,nlopt_newuoa_bound,1.0
sum_of_squares_v1,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'sdcorr'}]",x_1,nlopt_newuoa_bound,1.0024452934457777e-13
sum_of_squares_v1,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'sdcorr'}]",x_2,nlopt_newuoa_bound,2.1813688564020352e-20
sum_of_squares_v1,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'sdcorr'}]",x_3,nlopt_newuoa_bound,1.399345667808007e-06
trid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'sdcorr'}]",x_1,nlopt_newuoa_bound,2.3332794771282246
trid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'sdcorr'}]",x_2,nlopt_newuoa_bound,2.66664418920871
trid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'sdcorr'}]",x_3,nlopt_newuoa_bound,1.0
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'sdcorr'}]",x_1,nlopt_newuoa_bound,4.228290586149552e-06
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'sdcorr'}]",x_2,nlopt_newuoa_bound,1.5365226982535293e-07
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'sdcorr'}]",x_3,nlopt_newuoa_bound,-2.05270020960936e-05
rosenbrock_v2,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'sdcorr'}]",x_1,nlopt_newuoa_bound,1.0
rosenbrock_v2,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'sdcorr'}]",x_2,nlopt_newuoa_bound,1.0
rosenbrock_v2,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'sdcorr'}]",x_3,nlopt_newuoa_bound,1.0
sum_of_squares_v1,"[{'loc': ['x_1', 'x_2'], 'type': 'linear', 'weights': [1, 2], 'value': 4}]",x_1,nlopt_newuoa_bound,1.3333333316665965
sum_of_squares_v1,"[{'loc': ['x_1', 'x_2'], 'type': 'linear', 'weights': [1, 2], 'value': 4}]",x_2,nlopt_newuoa_bound,1.3333333341667017
sum_of_squares_v1,"[{'loc': ['x_1', 'x_2'], 'type': 'linear', 'weights': [1, 2], 'value': 4}]",x_3,nlopt_newuoa_bound,-9.244878640402021e-09
trid,"[{'loc': ['x_1', 'x_2'], 'type': 'linear', 'weights': [1, 2], 'value': 4}]",x_1,nlopt_newuoa_bound,1.1851859923773949
trid,"[{'loc': ['x_1', 'x_2'], 'type': 'linear', 'weights': [1, 2], 'value': 4}]",x_2,nlopt_newuoa_bound,1.4074070038113025
trid,"[{'loc': ['x_1', 'x_2'], 'type': 'linear', 'weights': [1, 2], 'value': 4}]",x_3,nlopt_newuoa_bound,1.70361916343523
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2'], 'type': 'linear', 'weights': [1, 2], 'value': 4}]",x_1,nlopt_newuoa_bound,0.5714285745206674
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2'], 'type': 'linear', 'weights': [1, 2], 'value': 4}]",x_2,nlopt_newuoa_bound,1.7142857127396662
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2'], 'type': 'linear', 'weights': [1, 2], 'value': 4}]",x_3,nlopt_newuoa_bound,3.692519295258933e-08
rosenbrock_v2,"[{'loc': ['x_1', 'x_2'], 'type': 'linear', 'weights': [1, 2], 'value': 4}]",x_1,nlopt_newuoa_bound,1.18616013797649
rosenbrock_v2,"[{'loc': ['x_1', 'x_2'], 'type': 'linear', 'weights': [1, 2], 'value': 4}]",x_2,nlopt_newuoa_bound,1.406919931011755
rosenbrock_v2,"[{'loc': ['x_1', 'x_2'], 'type': 'linear', 'weights': [1, 2], 'value': 4}]",x_3,nlopt_newuoa_bound,1.979424285967229
sum_of_squares_v1,[],x_1,nlopt_neldermead,1.4807734899953435e-162
sum_of_squares_v1,[],x_2,nlopt_neldermead,-6.596518479491715e-163
sum_of_squares_v1,[],x_3,nlopt_neldermead,5.446380461835458e-163
trid,[],x_1,nlopt_neldermead,2.999999977705917
trid,[],x_2,nlopt_neldermead,3.9999999739466934
trid,[],x_3,nlopt_neldermead,2.9999999572837486
rotated_hyper_ellipsoid,[],x_1,nlopt_neldermead,1.2631638893470164e-162
rotated_hyper_ellipsoid,[],x_2,nlopt_neldermead,-1.0165145227261006e-163
rotated_hyper_ellipsoid,[],x_3,nlopt_neldermead,-8.107613716994237e-163
rosenbrock_v2,[],x_1,nlopt_neldermead,0.9999999998858509
rosenbrock_v2,[],x_2,nlopt_neldermead,0.9999999991983924
rosenbrock_v2,[],x_3,nlopt_neldermead,0.9999999984529975
sum_of_squares_v1,"[{'loc': 'x_1', 'type': 'fixed', 'value': 1}]",x_1,nlopt_neldermead,1.0
sum_of_squares_v1,"[{'loc': 'x_1', 'type': 'fixed', 'value': 1}]",x_2,nlopt_neldermead,-3.381010302148711e-09
sum_of_squares_v1,"[{'loc': 'x_1', 'type': 'fixed', 'value': 1}]",x_3,nlopt_neldermead,-5.5476443900253196e-09
trid,"[{'loc': 'x_1', 'type': 'fixed', 'value': 1}]",x_1,nlopt_neldermead,1.0
trid,"[{'loc': 'x_1', 'type': 'fixed', 'value': 1}]",x_2,nlopt_neldermead,2.666666661340355
trid,"[{'loc': 'x_1', 'type': 'fixed', 'value': 1}]",x_3,nlopt_neldermead,2.3333333089199173
rotated_hyper_ellipsoid,"[{'loc': 'x_1', 'type': 'fixed', 'value': 1}]",x_1,nlopt_neldermead,1.0
rotated_hyper_ellipsoid,"[{'loc': 'x_1', 'type': 'fixed', 'value': 1}]",x_2,nlopt_neldermead,1.4898474887758661e-08
rotated_hyper_ellipsoid,"[{'loc': 'x_1', 'type': 'fixed', 'value': 1}]",x_3,nlopt_neldermead,-4.314772073483587e-09
rosenbrock_v2,"[{'loc': 'x_1', 'type': 'fixed', 'value': 1}]",x_1,nlopt_neldermead,1.0
rosenbrock_v2,"[{'loc': 'x_1', 'type': 'fixed', 'value': 1}]",x_2,nlopt_neldermead,1.0000000008276748
rosenbrock_v2,"[{'loc': 'x_1', 'type': 'fixed', 'value': 1}]",x_3,nlopt_neldermead,1.0000000037234584
sum_of_squares_v1,"[{'loc': ['x_1', 'x_2'], 'type': 'probability'}]",x_1,nlopt_neldermead,0.666666668466965
sum_of_squares_v1,"[{'loc': ['x_1', 'x_2'], 'type': 'probability'}]",x_2,nlopt_neldermead,0.33333333153303496
sum_of_squares_v1,"[{'loc': ['x_1', 'x_2'], 'type': 'probability'}]",x_3,nlopt_neldermead,-1.1728200924891119e-09
trid,"[{'loc': ['x_1', 'x_2'], 'type': 'probability'}]",x_1,nlopt_neldermead,0.27272727080216685
trid,"[{'loc': ['x_1', 'x_2'], 'type': 'probability'}]",x_2,nlopt_neldermead,0.7272727291978333
trid,"[{'loc': ['x_1', 'x_2'], 'type': 'probability'}]",x_3,nlopt_neldermead,1.3636363674857377
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2'], 'type': 'probability'}]",x_1,nlopt_neldermead,0.3999999979075019
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2'], 'type': 'probability'}]",x_2,nlopt_neldermead,0.600000002092498
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2'], 'type': 'probability'}]",x_3,nlopt_neldermead,-2.115052465414732e-09
rosenbrock_v2,"[{'loc': ['x_1', 'x_2'], 'type': 'probability'}]",x_1,nlopt_neldermead,0.6175634374500399
rosenbrock_v2,"[{'loc': ['x_1', 'x_2'], 'type': 'probability'}]",x_2,nlopt_neldermead,0.38243656254996
rosenbrock_v2,"[{'loc': ['x_1', 'x_2'], 'type': 'probability'}]",x_3,nlopt_neldermead,0.14625772397556924
sum_of_squares_v1,"[{'loc': ['x_2', 'x_3'], 'type': 'increasing'}]",x_1,nlopt_neldermead,-1.0719812942314566e-162
sum_of_squares_v1,"[{'loc': ['x_2', 'x_3'], 'type': 'increasing'}]",x_2,nlopt_neldermead,-1.0774307251124312e-162
sum_of_squares_v1,"[{'loc': ['x_2', 'x_3'], 'type': 'increasing'}]",x_3,nlopt_neldermead,-1.0774307251124312e-162
trid,"[{'loc': ['x_2', 'x_3'], 'type': 'increasing'}]",x_1,nlopt_neldermead,2.6666666219495196
trid,"[{'loc': ['x_2', 'x_3'], 'type': 'increasing'}]",x_2,nlopt_neldermead,3.3333333128712193
trid,"[{'loc': ['x_2', 'x_3'], 'type': 'increasing'}]",x_3,nlopt_neldermead,3.3333333128712193
rotated_hyper_ellipsoid,"[{'loc': ['x_2', 'x_3'], 'type': 'increasing'}]",x_1,nlopt_neldermead,1.4516663102292712e-162
rotated_hyper_ellipsoid,"[{'loc': ['x_2', 'x_3'], 'type': 'increasing'}]",x_2,nlopt_neldermead,-6.10296785438571e-163
rotated_hyper_ellipsoid,"[{'loc': ['x_2', 'x_3'], 'type': 'increasing'}]",x_3,nlopt_neldermead,-6.10296785438571e-163
rosenbrock_v2,"[{'loc': ['x_2', 'x_3'], 'type': 'increasing'}]",x_1,nlopt_neldermead,0.21912310440231336
rosenbrock_v2,"[{'loc': ['x_2', 'x_3'], 'type': 'increasing'}]",x_2,nlopt_neldermead,0.030196711257289247
rosenbrock_v2,"[{'loc': ['x_2', 'x_3'], 'type': 'increasing'}]",x_3,nlopt_neldermead,0.030196711257289247
sum_of_squares_v1,"[{'loc': ['x_1', 'x_2'], 'type': 'decreasing'}]",x_1,nlopt_neldermead,5.166574959589883e-163
sum_of_squares_v1,"[{'loc': ['x_1', 'x_2'], 'type': 'decreasing'}]",x_2,nlopt_neldermead,5.166574959589883e-163
sum_of_squares_v1,"[{'loc': ['x_1', 'x_2'], 'type': 'decreasing'}]",x_3,nlopt_neldermead,7.944619058205772e-163
trid,"[{'loc': ['x_1', 'x_2'], 'type': 'decreasing'}]",x_1,nlopt_neldermead,3.3333333438505655
trid,"[{'loc': ['x_1', 'x_2'], 'type': 'decreasing'}]",x_2,nlopt_neldermead,3.3333333438505655
trid,"[{'loc': ['x_1', 'x_2'], 'type': 'decreasing'}]",x_3,nlopt_neldermead,2.6666666510421573
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2'], 'type': 'decreasing'}]",x_1,nlopt_neldermead,3.348531034432615e-163
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2'], 'type': 'decreasing'}]",x_2,nlopt_neldermead,3.348531034432615e-163
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2'], 'type': 'decreasing'}]",x_3,nlopt_neldermead,-1.21578310527074e-162
rosenbrock_v2,"[{'loc': ['x_1', 'x_2'], 'type': 'decreasing'}]",x_1,nlopt_neldermead,0.9999999999999998
rosenbrock_v2,"[{'loc': ['x_1', 'x_2'], 'type': 'decreasing'}]",x_2,nlopt_neldermead,0.9999999999999996
rosenbrock_v2,"[{'loc': ['x_1', 'x_2'], 'type': 'decreasing'}]",x_3,nlopt_neldermead,0.9999999999999991
sum_of_squares_v1,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'equality'}]",x_1,nlopt_neldermead,5.5568968219600587e-163
sum_of_squares_v1,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'equality'}]",x_2,nlopt_neldermead,5.5568968219600587e-163
sum_of_squares_v1,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'equality'}]",x_3,nlopt_neldermead,5.5568968219600587e-163
trid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'equality'}]",x_1,nlopt_neldermead,2.9999999962747097
trid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'equality'}]",x_2,nlopt_neldermead,2.9999999962747097
trid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'equality'}]",x_3,nlopt_neldermead,2.9999999962747097
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'equality'}]",x_1,nlopt_neldermead,5.5568968219600587e-163
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'equality'}]",x_2,nlopt_neldermead,5.5568968219600587e-163
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'equality'}]",x_3,nlopt_neldermead,5.5568968219600587e-163
rosenbrock_v2,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'equality'}]",x_1,nlopt_neldermead,0.010208423802396283
rosenbrock_v2,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'equality'}]",x_2,nlopt_neldermead,0.010208423802396283
rosenbrock_v2,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'equality'}]",x_3,nlopt_neldermead,0.010208423802396283
sum_of_squares_v1,"[{'locs': ['x_1', 'x_2'], 'type': 'pairwise_equality'}]",x_1,nlopt_neldermead,-5.261131534842701e-163
sum_of_squares_v1,"[{'locs': ['x_1', 'x_2'], 'type': 'pairwise_equality'}]",x_2,nlopt_neldermead,-5.261131534842701e-163
sum_of_squares_v1,"[{'locs': ['x_1', 'x_2'], 'type': 'pairwise_equality'}]",x_3,nlopt_neldermead,1.0762050994252396e-162
trid,"[{'locs': ['x_1', 'x_2'], 'type': 'pairwise_equality'}]",x_1,nlopt_neldermead,3.333333318935876
trid,"[{'locs': ['x_1', 'x_2'], 'type': 'pairwise_equality'}]",x_2,nlopt_neldermead,3.333333318935876
trid,"[{'locs': ['x_1', 'x_2'], 'type': 'pairwise_equality'}]",x_3,nlopt_neldermead,2.6666666538925092
rotated_hyper_ellipsoid,"[{'locs': ['x_1', 'x_2'], 'type': 'pairwise_equality'}]",x_1,nlopt_neldermead,-6.450576619823224e-163
rotated_hyper_ellipsoid,"[{'locs': ['x_1', 'x_2'], 'type': 'pairwise_equality'}]",x_2,nlopt_neldermead,-6.450576619823224e-163
rotated_hyper_ellipsoid,"[{'locs': ['x_1', 'x_2'], 'type': 'pairwise_equality'}]",x_3,nlopt_neldermead,1.0558000577946755e-163
rosenbrock_v2,"[{'locs': ['x_1', 'x_2'], 'type': 'pairwise_equality'}]",x_1,nlopt_neldermead,1.0000000032671537
rosenbrock_v2,"[{'locs': ['x_1', 'x_2'], 'type': 'pairwise_equality'}]",x_2,nlopt_neldermead,1.0000000032671537
rosenbrock_v2,"[{'locs': ['x_1', 'x_2'], 'type': 'pairwise_equality'}]",x_3,nlopt_neldermead,1.0000000056025815
sum_of_squares_v1,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'covariance'}]",x_1,nlopt_neldermead,0.0
sum_of_squares_v1,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'covariance'}]",x_2,nlopt_neldermead,8.60877622074254e-163
sum_of_squares_v1,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'covariance'}]",x_3,nlopt_neldermead,0.0
trid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'covariance'}]",x_1,nlopt_neldermead,1.5000000032023202
trid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'covariance'}]",x_2,nlopt_neldermead,1.0
trid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'covariance'}]",x_3,nlopt_neldermead,1.4999999982272176
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'covariance'}]",x_1,nlopt_neldermead,0.0
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'covariance'}]",x_2,nlopt_neldermead,-1.044009600393919e-162
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'covariance'}]",x_3,nlopt_neldermead,0.0
rosenbrock_v2,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'covariance'}]",x_1,nlopt_neldermead,1.0
rosenbrock_v2,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'covariance'}]",x_2,nlopt_neldermead,1.0
rosenbrock_v2,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'covariance'}]",x_3,nlopt_neldermead,1.0
sum_of_squares_v1,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'sdcorr'}]",x_1,nlopt_neldermead,0.0
sum_of_squares_v1,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'sdcorr'}]",x_2,nlopt_neldermead,0.0
sum_of_squares_v1,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'sdcorr'}]",x_3,nlopt_neldermead,7.630382373310686e-163
trid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'sdcorr'}]",x_1,nlopt_neldermead,2.333333335099682
trid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'sdcorr'}]",x_2,nlopt_neldermead,2.6666666784906576
trid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'sdcorr'}]",x_3,nlopt_neldermead,0.9999999999999991
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'sdcorr'}]",x_1,nlopt_neldermead,0.0
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'sdcorr'}]",x_2,nlopt_neldermead,0.0
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'sdcorr'}]",x_3,nlopt_neldermead,-6.946588391964205e-163
rosenbrock_v2,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'sdcorr'}]",x_1,nlopt_neldermead,1.0
rosenbrock_v2,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'sdcorr'}]",x_2,nlopt_neldermead,1.0
rosenbrock_v2,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'sdcorr'}]",x_3,nlopt_neldermead,1.0
sum_of_squares_v1,"[{'loc': ['x_1', 'x_2'], 'type': 'linear', 'weights': [1, 2], 'value': 4}]",x_1,nlopt_neldermead,1.3333333341042521
sum_of_squares_v1,"[{'loc': ['x_1', 'x_2'], 'type': 'linear', 'weights': [1, 2], 'value': 4}]",x_2,nlopt_neldermead,1.3333333329478738
sum_of_squares_v1,"[{'loc': ['x_1', 'x_2'], 'type': 'linear', 'weights': [1, 2], 'value': 4}]",x_3,nlopt_neldermead,1.0403441490832543e-08
trid,"[{'loc': ['x_1', 'x_2'], 'type': 'linear', 'weights': [1, 2], 'value': 4}]",x_1,nlopt_neldermead,1.185185184492581
trid,"[{'loc': ['x_1', 'x_2'], 'type': 'linear', 'weights': [1, 2], 'value': 4}]",x_2,nlopt_neldermead,1.4074074077537095
trid,"[{'loc': ['x_1', 'x_2'], 'type': 'linear', 'weights': [1, 2], 'value': 4}]",x_3,nlopt_neldermead,1.7037037006687998
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2'], 'type': 'linear', 'weights': [1, 2], 'value': 4}]",x_1,nlopt_neldermead,0.5714285647196193
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2'], 'type': 'linear', 'weights': [1, 2], 'value': 4}]",x_2,nlopt_neldermead,1.7142857176401902
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2'], 'type': 'linear', 'weights': [1, 2], 'value': 4}]",x_3,nlopt_neldermead,-9.187460656858883e-09
rosenbrock_v2,"[{'loc': ['x_1', 'x_2'], 'type': 'linear', 'weights': [1, 2], 'value': 4}]",x_1,nlopt_neldermead,-1.6817542953050157
rosenbrock_v2,"[{'loc': ['x_1', 'x_2'], 'type': 'linear', 'weights': [1, 2], 'value': 4}]",x_2,nlopt_neldermead,2.840877147652508
rosenbrock_v2,"[{'loc': ['x_1', 'x_2'], 'type': 'linear', 'weights': [1, 2], 'value': 4}]",x_3,nlopt_neldermead,8.070582965367397
sum_of_squares_v1,[],x_1,nlopt_sbplx,1.116831652016154e-162
sum_of_squares_v1,[],x_2,nlopt_sbplx,6.0418836788798685e-164
sum_of_squares_v1,[],x_3,nlopt_sbplx,-1.1019631763453869e-162
trid,[],x_1,nlopt_sbplx,3.0000000509815656
trid,[],x_2,nlopt_sbplx,4.000000066283981
trid,[],x_3,nlopt_sbplx,3.0000000740556727
rotated_hyper_ellipsoid,[],x_1,nlopt_sbplx,-4.258032468450036e-163
rotated_hyper_ellipsoid,[],x_2,nlopt_sbplx,7.514040702002431e-163
rotated_hyper_ellipsoid,[],x_3,nlopt_sbplx,-9.183973069531995e-163
rosenbrock_v2,[],x_1,nlopt_sbplx,0.9999979274016557
rosenbrock_v2,[],x_2,nlopt_sbplx,0.9999958541953096
rosenbrock_v2,[],x_3,nlopt_sbplx,0.9999916888443621
sum_of_squares_v1,"[{'loc': 'x_1', 'type': 'fixed', 'value': 1}]",x_1,nlopt_sbplx,1.0
sum_of_squares_v1,"[{'loc': 'x_1', 'type': 'fixed', 'value': 1}]",x_2,nlopt_sbplx,-1.8480932331352284e-09
sum_of_squares_v1,"[{'loc': 'x_1', 'type': 'fixed', 'value': 1}]",x_3,nlopt_sbplx,-1.038036621069105e-09
trid,"[{'loc': 'x_1', 'type': 'fixed', 'value': 1}]",x_1,nlopt_sbplx,1.0
trid,"[{'loc': 'x_1', 'type': 'fixed', 'value': 1}]",x_2,nlopt_sbplx,2.6666666578967124
trid,"[{'loc': 'x_1', 'type': 'fixed', 'value': 1}]",x_3,nlopt_sbplx,2.3333333297632635
rotated_hyper_ellipsoid,"[{'loc': 'x_1', 'type': 'fixed', 'value': 1}]",x_1,nlopt_sbplx,1.0
rotated_hyper_ellipsoid,"[{'loc': 'x_1', 'type': 'fixed', 'value': 1}]",x_2,nlopt_sbplx,1.0768417277665088e-09
rotated_hyper_ellipsoid,"[{'loc': 'x_1', 'type': 'fixed', 'value': 1}]",x_3,nlopt_sbplx,-9.33262830123821e-09
rosenbrock_v2,"[{'loc': 'x_1', 'type': 'fixed', 'value': 1}]",x_1,nlopt_sbplx,1.0
rosenbrock_v2,"[{'loc': 'x_1', 'type': 'fixed', 'value': 1}]",x_2,nlopt_sbplx,1.0000000015788828
rosenbrock_v2,"[{'loc': 'x_1', 'type': 'fixed', 'value': 1}]",x_3,nlopt_sbplx,1.0000000036779966
sum_of_squares_v1,"[{'loc': ['x_1', 'x_2'], 'type': 'probability'}]",x_1,nlopt_sbplx,0.6666666663497582
sum_of_squares_v1,"[{'loc': ['x_1', 'x_2'], 'type': 'probability'}]",x_2,nlopt_sbplx,0.3333333336502417
sum_of_squares_v1,"[{'loc': ['x_1', 'x_2'], 'type': 'probability'}]",x_3,nlopt_sbplx,7.27482074580621e-10
trid,"[{'loc': ['x_1', 'x_2'], 'type': 'probability'}]",x_1,nlopt_sbplx,0.27272727248097256
trid,"[{'loc': ['x_1', 'x_2'], 'type': 'probability'}]",x_2,nlopt_sbplx,0.7272727275190275
trid,"[{'loc': ['x_1', 'x_2'], 'type': 'probability'}]",x_3,nlopt_sbplx,1.3636363707482815
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2'], 'type': 'probability'}]",x_1,nlopt_sbplx,0.399999999726715
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2'], 'type': 'probability'}]",x_2,nlopt_sbplx,0.6000000002732849
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2'], 'type': 'probability'}]",x_3,nlopt_sbplx,3.6758649457624415e-09
rosenbrock_v2,"[{'loc': ['x_1', 'x_2'], 'type': 'probability'}]",x_1,nlopt_sbplx,0.6175634380254548
rosenbrock_v2,"[{'loc': ['x_1', 'x_2'], 'type': 'probability'}]",x_2,nlopt_sbplx,0.3824365619745453
rosenbrock_v2,"[{'loc': ['x_1', 'x_2'], 'type': 'probability'}]",x_3,nlopt_sbplx,0.14625772379804403
sum_of_squares_v1,"[{'loc': ['x_2', 'x_3'], 'type': 'increasing'}]",x_1,nlopt_sbplx,1.0515698298077471e-162
sum_of_squares_v1,"[{'loc': ['x_2', 'x_3'], 'type': 'increasing'}]",x_2,nlopt_sbplx,-1.2236903627619672e-164
sum_of_squares_v1,"[{'loc': ['x_2', 'x_3'], 'type': 'increasing'}]",x_3,nlopt_sbplx,9.553798625074485e-163
trid,"[{'loc': ['x_2', 'x_3'], 'type': 'increasing'}]",x_1,nlopt_sbplx,2.666666695889253
trid,"[{'loc': ['x_2', 'x_3'], 'type': 'increasing'}]",x_2,nlopt_sbplx,3.3333333444916935
trid,"[{'loc': ['x_2', 'x_3'], 'type': 'increasing'}]",x_3,nlopt_sbplx,3.3333333444916935
rotated_hyper_ellipsoid,"[{'loc': ['x_2', 'x_3'], 'type': 'increasing'}]",x_1,nlopt_sbplx,7.041661976417576e-163
rotated_hyper_ellipsoid,"[{'loc': ['x_2', 'x_3'], 'type': 'increasing'}]",x_2,nlopt_sbplx,2.9942401363619276e-163
rotated_hyper_ellipsoid,"[{'loc': ['x_2', 'x_3'], 'type': 'increasing'}]",x_3,nlopt_sbplx,4.8957301048731374e-163
rosenbrock_v2,"[{'loc': ['x_2', 'x_3'], 'type': 'increasing'}]",x_1,nlopt_sbplx,1.0000000000436875
rosenbrock_v2,"[{'loc': ['x_2', 'x_3'], 'type': 'increasing'}]",x_2,nlopt_sbplx,1.000000000087106
rosenbrock_v2,"[{'loc': ['x_2', 'x_3'], 'type': 'increasing'}]",x_3,nlopt_sbplx,1.0000000001747242
sum_of_squares_v1,"[{'loc': ['x_1', 'x_2'], 'type': 'decreasing'}]",x_1,nlopt_sbplx,1.7533232634922405e-163
